REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,DEMTRAKER,TRAKER,1,2030,1
GLOBAL,DEMTRAKER,TRAKER,1,2031,1
GLOBAL,DEMTRAKER,TRAKER,1,2032,1
GLOBAL,DEMTRAKER,TRAKER,1,2033,1
GLOBAL,DEMTRAKER,TRAKER,1,2034,1
GLOBAL,DEMTRAKER,TRAKER,1,2035,1
GLOBAL,DEMTRAKER,TRAKER,1,2036,1
GLOBAL,DEMTRAKER,TRAKER,1,2037,1
GLOBAL,DEMTRAKER,TRAKER,1,2038,1
GLOBAL,DEMTRAKER,TRAKER,1,2039,1
GLOBAL,DEMTRAKER,TRAKER,1,2040,1
GLOBAL,DEMTRADSL,TRADSL,1,2020,1
GLOBAL,DEMTRADSL,TRADSL,1,2021,1
GLOBAL,DEMTRADSL,TRADSL,1,2022,1
GLOBAL,DEMTRADSL,TRADSL,1,2023,1
GLOBAL,DEMTRADSL,TRADSL,1,2024,1
GLOBAL,DEMTRADSL,TRADSL,1,2025,1
GLOBAL,DEMTRADSL,TRADSL,1,2026,1
GLOBAL,DEMTRADSL,TRADSL,1,2027,1
GLOBAL,DEMTRADSL,TRADSL,1,2028,1
GLOBAL,DEMTRADSL,TRADSL,1,2029,1
GLOBAL,DEMTRADSL,TRADSL,1,2030,1
GLOBAL,DEMTRADSL,TRADSL,1,2031,1
GLOBAL,DEMTRADSL,TRADSL,1,2032,1
GLOBAL,DEMTRADSL,TRADSL,1,2033,1
GLOBAL,DEMTRADSL,TRADSL,1,2034,1
GLOBAL,DEMTRADSL,TRADSL,1,2035,1
GLOBAL,DEMTRADSL,TRADSL,1,2036,1
GLOBAL,DEMTRADSL,TRADSL,1,2037,1
GLOBAL,DEMTRADSL,TRADSL,1,2038,1
GLOBAL,DEMTRADSL,TRADSL,1,2039,1
GLOBAL,DEMTRADSL,TRADSL,1,2040,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2020,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2021,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2022,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2023,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2024,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2025,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2026,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2027,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2028,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2029,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2030,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2031,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2032,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2033,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2034,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2035,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2036,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2037,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2038,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2039,1
GLOBAL,DEMTRAHFO,TRAHFO,1,2040,1
GLOBAL,DEMTRANGS,TRANGS,1,2020,1
GLOBAL,DEMTRANGS,TRANGS,1,2021,1
GLOBAL,DEMTRANGS,TRANGS,1,2022,1
GLOBAL,DEMTRANGS,TRANGS,1,2023,1
GLOBAL,DEMTRANGS,TRANGS,1,2024,1
GLOBAL,DEMTRANGS,TRANGS,1,2025,1
GLOBAL,DEMTRANGS,TRANGS,1,2026,1
GLOBAL,DEMTRANGS,TRANGS,1,2027,1
GLOBAL,DEMTRANGS,TRANGS,1,2028,1
GLOBAL,DEMTRANGS,TRANGS,1,2029,1
GLOBAL,DEMTRANGS,TRANGS,1,2030,1
GLOBAL,DEMTRANGS,TRANGS,1,2031,1
GLOBAL,DEMTRANGS,TRANGS,1,2032,1
GLOBAL,DEMTRANGS,TRANGS,1,2033,1
GLOBAL,DEMTRANGS,TRANGS,1,2034,1
GLOBAL,DEMTRANGS,TRANGS,1,2035,1
GLOBAL,DEMTRANGS,TRANGS,1,2036,1
GLOBAL,DEMTRANGS,TRANGS,1,2037,1
GLOBAL,DEMTRANGS,TRANGS,1,2038,1
GLOBAL,DEMTRANGS,TRANGS,1,2039,1
GLOBAL,DEMTRANGS,TRANGS,1,2040,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2020,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2021,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2022,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2023,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2024,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2025,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2026,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2027,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2028,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2029,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2030,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2031,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2032,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2033,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2034,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2035,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2036,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2037,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2038,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2039,1
GLOBAL,DEMTRAELCKENXX02,TRAELCKENXX02,1,2040,1
GLOBAL,IMPCOA,COA,1,2020,1
GLOBAL,IMPCOA,COA,1,2021,1
GLOBAL,IMPCOA,COA,1,2022,1
GLOBAL,IMPCOA,COA,1,2023,1
GLOBAL,IMPCOA,COA,1,2024,1
GLOBAL,IMPCOA,COA,1,2025,1
GLOBAL,IMPCOA,COA,1,2026,1
GLOBAL,IMPCOA,COA,1,2027,1
GLOBAL,IMPCOA,COA,1,2028,1
GLOBAL,IMPCOA,COA,1,2029,1
GLOBAL,IMPCOA,COA,1,2030,1
GLOBAL,IMPCOA,COA,1,2031,1
GLOBAL,IMPCOA,COA,1,2032,1
GLOBAL,IMPCOA,COA,1,2033,1
GLOBAL,IMPCOA,COA,1,2034,1
GLOBAL,IMPCOA,COA,1,2035,1
GLOBAL,IMPCOA,COA,1,2036,1
GLOBAL,IMPCOA,COA,1,2037,1
GLOBAL,IMPCOA,COA,1,2038,1
GLOBAL,IMPCOA,COA,1,2039,1
GLOBAL,IMPCOA,COA,1,2040,1
GLOBAL,IMPCRU,CRU,1,2020,1
GLOBAL,IMPCRU,CRU,1,2021,1
GLOBAL,IMPCRU,CRU,1,2022,1
GLOBAL,IMPCRU,CRU,1,2023,1
GLOBAL,IMPCRU,CRU,1,2024,1
GLOBAL,IMPCRU,CRU,1,2025,1
GLOBAL,IMPCRU,CRU,1,2026,1
GLOBAL,IMPCRU,CRU,1,2027,1
GLOBAL,IMPCRU,CRU,1,2028,1
GLOBAL,IMPCRU,CRU,1,2029,1
GLOBAL,IMPCRU,CRU,1,2030,1
GLOBAL,IMPCRU,CRU,1,2031,1
GLOBAL,IMPCRU,CRU,1,2032,1
GLOBAL,IMPCRU,CRU,1,2033,1
GLOBAL,IMPCRU,CRU,1,2034,1
GLOBAL,IMPCRU,CRU,1,2035,1
GLOBAL,IMPCRU,CRU,1,2036,1
GLOBAL,IMPCRU,CRU,1,2037,1
GLOBAL,IMPCRU,CRU,1,2038,1
GLOBAL,IMPCRU,CRU,1,2039,1
GLOBAL,IMPCRU,CRU,1,2040,1
GLOBAL,IMPLPG,LPG,1,2020,1
GLOBAL,IMPLPG,LPG,1,2021,1
GLOBAL,IMPLPG,LPG,1,2022,1
GLOBAL,IMPLPG,LPG,1,2023,1
GLOBAL,IMPLPG,LPG,1,2024,1
GLOBAL,IMPLPG,LPG,1,2025,1
GLOBAL,IMPLPG,LPG,1,2026,1
GLOBAL,IMPLPG,LPG,1,2027,1
GLOBAL,IMPLPG,LPG,1,2028,1
GLOBAL,IMPLPG,LPG,1,2029,1
GLOBAL,IMPLPG,LPG,1,2030,1
GLOBAL,IMPLPG,LPG,1,2031,1
GLOBAL,IMPLPG,LPG,1,2032,1
GLOBAL,IMPLPG,LPG,1,2033,1
GLOBAL,IMPLPG,LPG,1,2034,1
GLOBAL,IMPLPG,LPG,1,2035,1
GLOBAL,IMPLPG,LPG,1,2036,1
GLOBAL,IMPLPG,LPG,1,2037,1
GLOBAL,IMPLPG,LPG,1,2038,1
GLOBAL,IMPLPG,LPG,1,2039,1
GLOBAL,IMPLPG,LPG,1,2040,1
GLOBAL,IMPGSL,GSL,1,2020,1
GLOBAL,IMPGSL,GSL,1,2021,1
GLOBAL,IMPGSL,GSL,1,2022,1
GLOBAL,IMPGSL,GSL,1,2023,1
GLOBAL,IMPGSL,GSL,1,2024,1
GLOBAL,IMPGSL,GSL,1,2025,1
GLOBAL,IMPGSL,GSL,1,2026,1
GLOBAL,IMPGSL,GSL,1,2027,1
GLOBAL,IMPGSL,GSL,1,2028,1
GLOBAL,IMPGSL,GSL,1,2029,1
GLOBAL,IMPGSL,GSL,1,2030,1
GLOBAL,IMPGSL,GSL,1,2031,1
GLOBAL,IMPGSL,GSL,1,2032,1
GLOBAL,IMPGSL,GSL,1,2033,1
GLOBAL,IMPGSL,GSL,1,2034,1
GLOBAL,IMPGSL,GSL,1,2035,1
GLOBAL,IMPGSL,GSL,1,2036,1
GLOBAL,IMPGSL,GSL,1,2037,1
GLOBAL,IMPGSL,GSL,1,2038,1
GLOBAL,IMPGSL,GSL,1,2039,1
GLOBAL,IMPGSL,GSL,1,2040,1
GLOBAL,IMPKER,KER,1,2020,1
GLOBAL,IMPKER,KER,1,2021,1
GLOBAL,IMPKER,KER,1,2022,1
GLOBAL,IMPKER,KER,1,2023,1
GLOBAL,IMPKER,KER,1,2024,1
GLOBAL,IMPKER,KER,1,2025,1
GLOBAL,IMPKER,KER,1,2026,1
GLOBAL,IMPKER,KER,1,2027,1
GLOBAL,IMPKER,KER,1,2028,1
GLOBAL,IMPKER,KER,1,2029,1
GLOBAL,IMPKER,KER,1,2030,1
GLOBAL,IMPKER,KER,1,2031,1
GLOBAL,IMPKER,KER,1,2032,1
GLOBAL,IMPKER,KER,1,2033,1
GLOBAL,IMPKER,KER,1,2034,1
GLOBAL,IMPKER,KER,1,2035,1
GLOBAL,IMPKER,KER,1,2036,1
GLOBAL,IMPKER,KER,1,2037,1
GLOBAL,IMPKER,KER,1,2038,1
GLOBAL,IMPKER,KER,1,2039,1
GLOBAL,IMPKER,KER,1,2040,1
GLOBAL,IMPDSL,DSL,1,2020,1
GLOBAL,IMPDSL,DSL,1,2021,1
GLOBAL,IMPDSL,DSL,1,2022,1
GLOBAL,IMPDSL,DSL,1,2023,1
GLOBAL,IMPDSL,DSL,1,2024,1
GLOBAL,IMPDSL,DSL,1,2025,1
GLOBAL,IMPDSL,DSL,1,2026,1
GLOBAL,IMPDSL,DSL,1,2027,1
GLOBAL,IMPDSL,DSL,1,2028,1
GLOBAL,IMPDSL,DSL,1,2029,1
GLOBAL,IMPDSL,DSL,1,2030,1
GLOBAL,IMPDSL,DSL,1,2031,1
GLOBAL,IMPDSL,DSL,1,2032,1
GLOBAL,IMPDSL,DSL,1,2033,1
GLOBAL,IMPDSL,DSL,1,2034,1
GLOBAL,IMPDSL,DSL,1,2035,1
GLOBAL,IMPDSL,DSL,1,2036,1
GLOBAL,IMPDSL,DSL,1,2037,1
GLOBAL,IMPDSL,DSL,1,2038,1
GLOBAL,IMPDSL,DSL,1,2039,1
GLOBAL,IMPDSL,DSL,1,2040,1
GLOBAL,IMPHFO,HFO,1,2020,1
GLOBAL,IMPHFO,HFO,1,2021,1
GLOBAL,IMPHFO,HFO,1,2022,1
GLOBAL,IMPHFO,HFO,1,2023,1
GLOBAL,IMPHFO,HFO,1,2024,1
GLOBAL,IMPHFO,HFO,1,2025,1
GLOBAL,IMPHFO,HFO,1,2026,1
GLOBAL,IMPHFO,HFO,1,2027,1
GLOBAL,IMPHFO,HFO,1,2028,1
GLOBAL,IMPHFO,HFO,1,2029,1
GLOBAL,IMPHFO,HFO,1,2030,1
GLOBAL,IMPHFO,HFO,1,2031,1
GLOBAL,IMPHFO,HFO,1,2032,1
GLOBAL,IMPHFO,HFO,1,2033,1
GLOBAL,IMPHFO,HFO,1,2034,1
GLOBAL,IMPHFO,HFO,1,2035,1
GLOBAL,IMPHFO,HFO,1,2036,1
GLOBAL,IMPHFO,HFO,1,2037,1
GLOBAL,IMPHFO,HFO,1,2038,1
GLOBAL,IMPHFO,HFO,1,2039,1
GLOBAL,IMPHFO,HFO,1,2040,1
GLOBAL,MINCOA,COA,1,2020,1
GLOBAL,MINCOA,COA,1,2021,1
GLOBAL,MINCOA,COA,1,2022,1
GLOBAL,MINCOA,COA,1,2023,1
GLOBAL,MINCOA,COA,1,2024,1
GLOBAL,MINCOA,COA,1,2025,1
GLOBAL,MINCOA,COA,1,2026,1
GLOBAL,MINCOA,COA,1,2027,1
GLOBAL,MINCOA,COA,1,2028,1
GLOBAL,MINCOA,COA,1,2029,1
GLOBAL,MINCOA,COA,1,2030,1
GLOBAL,MINCOA,COA,1,2031,1
GLOBAL,MINCOA,COA,1,2032,1
GLOBAL,MINCOA,COA,1,2033,1
GLOBAL,MINCOA,COA,1,2034,1
GLOBAL,MINCOA,COA,1,2035,1
GLOBAL,MINCOA,COA,1,2036,1
GLOBAL,MINCOA,COA,1,2037,1
GLOBAL,MINCOA,COA,1,2038,1
GLOBAL,MINCOA,COA,1,2039,1
GLOBAL,MINCOA,COA,1,2040,1
GLOBAL,MINNGS,NGS,1,2020,1
GLOBAL,MINNGS,NGS,1,2021,1
GLOBAL,MINNGS,NGS,1,2022,1
GLOBAL,MINNGS,NGS,1,2023,1
GLOBAL,MINNGS,NGS,1,2024,1
GLOBAL,MINNGS,NGS,1,2025,1
GLOBAL,MINNGS,NGS,1,2026,1
GLOBAL,MINNGS,NGS,1,2027,1
GLOBAL,MINNGS,NGS,1,2028,1
GLOBAL,MINNGS,NGS,1,2029,1
GLOBAL,MINNGS,NGS,1,2030,1
GLOBAL,MINNGS,NGS,1,2031,1
GLOBAL,MINNGS,NGS,1,2032,1
GLOBAL,MINNGS,NGS,1,2033,1
GLOBAL,MINNGS,NGS,1,2034,1
GLOBAL,MINNGS,NGS,1,2035,1
GLOBAL,MINNGS,NGS,1,2036,1
GLOBAL,MINNGS,NGS,1,2037,1
GLOBAL,MINNGS,NGS,1,2038,1
GLOBAL,MINNGS,NGS,1,2039,1
GLOBAL,MINNGS,NGS,1,2040,1
GLOBAL,MINCRU,CRU,1,2020,1
GLOBAL,MINCRU,CRU,1,2021,1
GLOBAL,MINCRU,CRU,1,2022,1
GLOBAL,MINCRU,CRU,1,2023,1
GLOBAL,MINCRU,CRU,1,2024,1
GLOBAL,MINCRU,CRU,1,2025,1
GLOBAL,MINCRU,CRU,1,2026,1
GLOBAL,MINCRU,CRU,1,2027,1
GLOBAL,MINCRU,CRU,1,2028,1
GLOBAL,MINCRU,CRU,1,2029,1
GLOBAL,MINCRU,CRU,1,2030,1
GLOBAL,MINCRU,CRU,1,2031,1
GLOBAL,MINCRU,CRU,1,2032,1
GLOBAL,MINCRU,CRU,1,2033,1
GLOBAL,MINCRU,CRU,1,2034,1
GLOBAL,MINCRU,CRU,1,2035,1
GLOBAL,MINCRU,CRU,1,2036,1
GLOBAL,MINCRU,CRU,1,2037,1
GLOBAL,MINCRU,CRU,1,2038,1
GLOBAL,MINCRU,CRU,1,2039,1
GLOBAL,MINCRU,CRU,1,2040,1
GLOBAL,RNWWND,WND,1,2020,1
GLOBAL,RNWWND,WND,1,2021,1
GLOBAL,RNWWND,WND,1,2022,1
GLOBAL,RNWWND,WND,1,2023,1
GLOBAL,RNWWND,WND,1,2024,1
GLOBAL,RNWWND,WND,1,2025,1
GLOBAL,RNWWND,WND,1,2026,1
GLOBAL,RNWWND,WND,1,2027,1
GLOBAL,RNWWND,WND,1,2028,1
GLOBAL,RNWWND,WND,1,2029,1
GLOBAL,RNWWND,WND,1,2030,1
GLOBAL,RNWWND,WND,1,2031,1
GLOBAL,RNWWND,WND,1,2032,1
GLOBAL,RNWWND,WND,1,2033,1
GLOBAL,RNWWND,WND,1,2034,1
GLOBAL,RNWWND,WND,1,2035,1
GLOBAL,RNWWND,WND,1,2036,1
GLOBAL,RNWWND,WND,1,2037,1
GLOBAL,RNWWND,WND,1,2038,1
GLOBAL,RNWWND,WND,1,2039,1
GLOBAL,RNWWND,WND,1,2040,1
GLOBAL,RNWHYD,HYD,1,2020,1
GLOBAL,RNWHYD,HYD,1,2021,1
GLOBAL,RNWHYD,HYD,1,2022,1
GLOBAL,RNWHYD,HYD,1,2023,1
GLOBAL,RNWHYD,HYD,1,2024,1
GLOBAL,RNWHYD,HYD,1,2025,1
GLOBAL,RNWHYD,HYD,1,2026,1
GLOBAL,RNWHYD,HYD,1,2027,1
GLOBAL,RNWHYD,HYD,1,2028,1
GLOBAL,RNWHYD,HYD,1,2029,1
GLOBAL,RNWHYD,HYD,1,2030,1
GLOBAL,RNWHYD,HYD,1,2031,1
GLOBAL,RNWHYD,HYD,1,2032,1
GLOBAL,RNWHYD,HYD,1,2033,1
GLOBAL,RNWHYD,HYD,1,2034,1
GLOBAL,RNWHYD,HYD,1,2035,1
GLOBAL,RNWHYD,HYD,1,2036,1
GLOBAL,RNWHYD,HYD,1,2037,1
GLOBAL,RNWHYD,HYD,1,2038,1
GLOBAL,RNWHYD,HYD,1,2039,1
GLOBAL,RNWHYD,HYD,1,2040,1
GLOBAL,RNWBIO,BIO,1,2020,1
GLOBAL,RNWBIO,BIO,1,2021,1
GLOBAL,RNWBIO,BIO,1,2022,1
GLOBAL,RNWBIO,BIO,1,2023,1
GLOBAL,RNWBIO,BIO,1,2024,1
GLOBAL,RNWBIO,BIO,1,2025,1
GLOBAL,RNWBIO,BIO,1,2026,1
GLOBAL,RNWBIO,BIO,1,2027,1
GLOBAL,RNWBIO,BIO,1,2028,1
GLOBAL,RNWBIO,BIO,1,2029,1
GLOBAL,RNWBIO,BIO,1,2030,1
GLOBAL,RNWBIO,BIO,1,2031,1
GLOBAL,RNWBIO,BIO,1,2032,1
GLOBAL,RNWBIO,BIO,1,2033,1
GLOBAL,RNWBIO,BIO,1,2034,1
GLOBAL,RNWBIO,BIO,1,2035,1
GLOBAL,RNWBIO,BIO,1,2036,1
GLOBAL,RNWBIO,BIO,1,2037,1
GLOBAL,RNWBIO,BIO,1,2038,1
GLOBAL,RNWBIO,BIO,1,2039,1
GLOBAL,RNWBIO,BIO,1,2040,1
GLOBAL,RNWSOL,SOL,1,2020,1
GLOBAL,RNWSOL,SOL,1,2021,1
GLOBAL,RNWSOL,SOL,1,2022,1
GLOBAL,RNWSOL,SOL,1,2023,1
GLOBAL,RNWSOL,SOL,1,2024,1
GLOBAL,RNWSOL,SOL,1,2025,1
GLOBAL,RNWSOL,SOL,1,2026,1
GLOBAL,RNWSOL,SOL,1,2027,1
GLOBAL,RNWSOL,SOL,1,2028,1
GLOBAL,RNWSOL,SOL,1,2029,1
GLOBAL,RNWSOL,SOL,1,2030,1
GLOBAL,RNWSOL,SOL,1,2031,1
GLOBAL,RNWSOL,SOL,1,2032,1
GLOBAL,RNWSOL,SOL,1,2033,1
GLOBAL,RNWSOL,SOL,1,2034,1
GLOBAL,RNWSOL,SOL,1,2035,1
GLOBAL,RNWSOL,SOL,1,2036,1
GLOBAL,RNWSOL,SOL,1,2037,1
GLOBAL,RNWSOL,SOL,1,2038,1
GLOBAL,RNWSOL,SOL,1,2039,1
GLOBAL,RNWSOL,SOL,1,2040,1
GLOBAL,RNWGEO,GEO,1,2020,1
GLOBAL,RNWGEO,GEO,1,2021,1
GLOBAL,RNWGEO,GEO,1,2022,1
GLOBAL,RNWGEO,GEO,1,2023,1
GLOBAL,RNWGEO,GEO,1,2024,1
GLOBAL,RNWGEO,GEO,1,2025,1
GLOBAL,RNWGEO,GEO,1,2026,1
GLOBAL,RNWGEO,GEO,1,2027,1
GLOBAL,RNWGEO,GEO,1,2028,1
GLOBAL,RNWGEO,GEO,1,2029,1
GLOBAL,RNWGEO,GEO,1,2030,1
GLOBAL,RNWGEO,GEO,1,2031,1
GLOBAL,RNWGEO,GEO,1,2032,1
GLOBAL,RNWGEO,GEO,1,2033,1
GLOBAL,RNWGEO,GEO,1,2034,1
GLOBAL,RNWGEO,GEO,1,2035,1
GLOBAL,RNWGEO,GEO,1,2036,1
GLOBAL,RNWGEO,GEO,1,2037,1
GLOBAL,RNWGEO,GEO,1,2038,1
GLOBAL,RNWGEO,GEO,1,2039,1
GLOBAL,RNWGEO,GEO,1,2040,1
GLOBAL,MINLNDTOT,LTOT,1,2020,1
GLOBAL,MINLNDTOT,LTOT,1,2021,1
GLOBAL,MINLNDTOT,LTOT,1,2022,1
GLOBAL,MINLNDTOT,LTOT,1,2023,1
GLOBAL,MINLNDTOT,LTOT,1,2024,1
GLOBAL,MINLNDTOT,LTOT,1,2025,1
GLOBAL,MINLNDTOT,LTOT,1,2026,1
GLOBAL,MINLNDTOT,LTOT,1,2027,1
GLOBAL,MINLNDTOT,LTOT,1,2028,1
GLOBAL,MINLNDTOT,LTOT,1,2029,1
GLOBAL,MINLNDTOT,LTOT,1,2030,1
GLOBAL,MINLNDTOT,LTOT,1,2031,1
GLOBAL,MINLNDTOT,LTOT,1,2032,1
GLOBAL,MINLNDTOT,LTOT,1,2033,1
GLOBAL,MINLNDTOT,LTOT,1,2034,1
GLOBAL,MINLNDTOT,LTOT,1,2035,1
GLOBAL,MINLNDTOT,LTOT,1,2036,1
GLOBAL,MINLNDTOT,LTOT,1,2037,1
GLOBAL,MINLNDTOT,LTOT,1,2038,1
GLOBAL,MINLNDTOT,LTOT,1,2039,1
GLOBAL,MINLNDTOT,LTOT,1,2040,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2020,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2021,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2022,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2023,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2024,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2025,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2026,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2027,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2028,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2029,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2030,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2031,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2032,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2033,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2034,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2035,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2036,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2037,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2038,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2039,1
GLOBAL,DEMAGRGWTKEN,AGRWATKEN,1,2040,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2020,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2021,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2022,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2023,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2024,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2025,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2026,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2027,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2028,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2029,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2030,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2031,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2032,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2033,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2034,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2035,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2036,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2037,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2038,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2039,1
GLOBAL,DEMAGRSURKEN,AGRWATKEN,1,2040,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2020,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2021,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2022,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2023,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2024,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2025,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2026,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2027,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2028,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2029,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2030,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2031,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2032,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2033,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2034,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2035,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2036,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2037,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2038,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2039,1
GLOBAL,DEMPUBSURKEN,PUBWATKEN,1,2040,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2020,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2021,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2022,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2023,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2024,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2025,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2026,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2027,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2028,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2029,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2030,1
GLOBAL,DEMPUBGWTKEN,PUBWATKEN,1,2031,1
